id,latitude,longitude,cp,pop,adresse,ville
87120002,45.73811,1.73414,87120,R,Le Claud RN 79,Eymoutiers
87120003,45.739,1.739,87120,R,1 Promenade des Sports,Eymoutiers
87130001,45.70942,1.59823,87130,R,LE ROUCHILLOUX,CHâTEAUNEUF-LA-FORêT
87140002,46.007,1.169,87140,R,17 RUE DU COLLEGE,NANTIAT
87140003,45.993392145841995,1.2716896274,87140,R,AVENUE DE LA GARE,COMPREIGNAC
87150002,45.70874,0.83863,87150,R, Rue de Saint-Mathieu,CUSSAC
87150003,45.73423,0.86194,87150,R,AV FONTAINE ELYSEE,ORADOUR SUR VAYRES
87150005,45.732,0.87,87150,R,1 RUE JEAN SEGUREL,ORADOUR SUR VAYRES
87160001,46.314,1.418,87160,A,AUT A 20  AIRE DE BOISMANDE,Saint-Sulpice-les-Feuilles
87160002,46.313,1.419,87160,A,AUTOROUTE A 20,Saint-Sulpice-les-Feuilles
87160003,46.34878,1.38312,87160,R,8 Rue de la Garenne,Les Grands-Chézeaux
87160006,46.313481789662,1.4194282693000002,87160,A,A 20,Saint-Sulpice-les-Feuilles
87170001,45.81,1.219,87170,R,3 Avenue Louis Aragon,ISLE
87190001,46.215,1.166,87190,R,Avenue Jules Courivaud,MAGNAC-LAVAL
87200001,45.897,0.92,87200,R,Av. Nelson Mandela,SAINT-JUNIEN
87200003,45.896,0.915,87200,R,Avenue d'Oradour sur Glane,Saint-Junien
87210003,46.21632,1.08409,87210,R,Faubourg de la Porte de Dinsac,LE DORAT
87220001,45.812,1.322,87220,R,CC LE MAS CERISE,FEYTIAT
87220002,45.78,1.306,87220,R,ROUTE DE TOULOUSE,BOISSEUIL
87220003,45.812709243144,1.3315578994751,87220,R,"47, Avenue Winston Churchill",FEYTIAT
87230002,45.653,0.981,87230,R,14 avenue François Mitterrand,Châlus
87230003,45.661,0.986,87230,R,"62, Avenue Jean Jaurès",Châlus
87240001,45.95596,1.3982,87240,R,Rue de la Libération,Ambazac
87250001,46.13182,1.37253,87250,R,RN 20 - Croix du Breuil,Bessines-sur-Gartempe
87260003,45.716634000000006,1.37491,87260,R,11 rue du commerce,SAINT HILAIRE BONNEVAL
87270001,45.86548,1.23812,87270,R,52 Avenue de Limoges,Couzeix
87270002,45.85841,1.24292,87270,R, Avenue de Limoges,COUZEIX
87270004,45.865,1.238,87270,R,Avenue de Limoges,COUZEIX
87280001,45.907905756291,1.2925191624324,87280,A,A20 AIRE DE BEAUNE LES MINES,LIMOGES
87280002,45.913992308059,1.2929214166998,87280,A,AUTOROUTE A 20,Limoges
87280003,45.870008956300005,1.2684087631599998,87280,R,Rue Henry Giffard,LIMOGES
87280004,45.90653,1.29729,87280,R, Avenue Georges Guingouin,LIMOGES
87280005,45.881,1.292,87280,A,ZAC Beaubreuil,LIMOGES
87280007,45.87456,1.28872,87280,A,AIRE DE BEAUNE LES MINES,Limoges
87280008,45.907,1.297,87280,R,25 Avenue Georges Guingouin,LIMOGES
87290001,46.136,1.268,87290,R,Avenue de Lorraine,Châteauponsac
87300001,46.12967,1.05399,87300,R,ROUTE DU DORAT,BELLAC
87300002,46.126,1.044,87300,R,18 Route de Poitiers,BELLAC
87300003,46.129,1.055,87300,R,1 rue René Coty,Bellac
87310001,45.769263932879994,0.9641147166716499,87310,R,Rue de la Borie,Saint Laurent Sur Gorre
87320001,46.232,0.898,87320,R,23 BEAULIEU,Bussière-Poitevine
87350001,45.82753,1.2918,87350,R,2 Avenue Léonard Limosin,Panazol
87350002,45.83,1.297,87350,R,5 Avenue du Président Carnot,Panazol
87350003,45.832,1.304,87350,R,Avenue Jean Zay,PANAZOL
87380002,45.619,1.438,87380,R,"37, route de la Gare",MAGNAC-BOURG
87400003,45.83253,1.49798,87400,R, Avenue Jean Moulin,SAINT-LéONARD-DE-NOBLAT
87400004,45.861,1.515,87400,R,EYCOUVEAUX,Saint-Léonard-de-Noblat
87400005,45.904242763602,1.5945068099733,87400,R,2 RUE EMILE DOURDET,Sauviat-sur-Vige
87410001,45.871,1.313,87410,R,Avenue Jean Giraudoux,LE PALAIS-SUR-VIENNE
87410002,45.8560017,1.3093986,87410,R,Avenue de Limoges,Le Palais-sur-Vienne
87410003,45.872758900785996,1.3113452232787002,87410,R,3 avenue jean Giraudoux,Le Palais-sur-Vienne
87430001,45.85,1.132,87430,R,RN141,VERNEUIL-SUR-VIENNE
87430003,45.855755905985006,1.1458557262421,87430,R,les betoulles,VERNEUIL SUR VIENNE
87440001,45.71,0.763,87440,R,Route de Rochechouart,SAINT-MATHIEU
87500001,45.507,1.202,87500,R,13 Avenue de Périgueux,Saint-Yrieix-la-Perche
87500002,45.511902737499994,1.20720238436,87500,R,Le Clos de Bart Rte de Limoges,SAINT-YRIEIX-LA-PERCHE
87500003,45.516,1.199,87500,R,AVENUE JEAN PIERRE TIMBAUT,SAINT-YRIEIX-LA-PERCHE
87500004,45.5,1.2,87500,R,Route de Brive-Glandon,Saint-Yrieix-la-Perche
87500005,45.504,1.201,87500,R,Avenue de Périgueux,SAINT-YRIEIX-LA-PERCHE
87500006,45.522268105918,1.2102669484407,87500,R,Clos Bart,Saint-Yrieix-la-Perche
87510001,45.92,1.169,87510,R,Rue des Rives,NIEUL
87520001,45.93635,1.02773,87520,R,LA LANDE,Oradour-sur-Glane
87520002,45.932,1.034,87520,R,60 rue de la lande,Oradour-sur-Glane
87570002,45.89885,1.31178,87570,R,87 rue jean monet,RILHAC RANCON
87600001,45.82066,0.82571,87600,R,4 ROUTE DE NONTRON,Rochechouart
87600002,45.83,0.831,87600,R,Route de Saint Junien,ROCHECHOUART
87600003,45.835,0.837,87600,R,8 RUE FRANCOIS MITTERRAND,ROCHECHOUART
87600004,45.83272874658601,0.83143151685127,87600,R,"ZAC de la fabrique, Rue de la Gare",Rochechouart
87700001,45.795,1.126,87700,R,3 Avenue Pasteur,Aixe-sur-Vienne
87700004,45.7909,1.13539,87700,R,RUE JEANNE PICHENAUD,Aixe-sur-Vienne
87700005,45.798,1.124,87700,R,zac du grand rieux,Aixe-sur-Vienne
87800002,45.67929,1.18634,87800,R,route de la meyze,Nexon
87800003,45.70744595865,1.2413970550631,87800,R,"""LE VIEUX ST MAURICE""",ST MAURICE LES BROUSSES
88000001,48.16057,6.45091,88000,R,30 Rue de Remiremont,ÉPINAL
88000002,48.18517,6.47047,88000,R,Avenue de Saint-Dié,Épinal
88000003,48.18705,6.47582,88000,R,50 Avenue de Saint-Dié,Épinal
88000005,48.191617713599996,6.44013960888,88000,R,47 avenue de la fontenelle,ÉPINAL
88000007,48.18685,6.44195,88000,R,2 Avenue de la Fontenelle,Épinal
88000009,48.192,6.44,88000,R,"47, AVENUE DE LA FONTENELLE",EPINAL
88000010,48.159964454988,6.4509692711639,88000,R,51 rue de Remiremont,EPINAL
88000011,48.16,6.451,88000,R,51 route de Remiremont,EPINAL
88025001,48.2,6.48,88000,R,33 ROUTE DU SAUT LE CERF,EPINAL - JEUXEY
88100001,48.288,6.929,88100,R,18 Rue d'Einal,SAINT-DIé-DES-VOSGES
88100003,48.29279,6.9419,88100,R,4 Avenue de Verdun,SAINT-DIé-DES-VOSGES
88100004,48.293,6.935,88100,R,5 Rue Marcel Mauss,Saint-Dié-des-Vosges
88100005,48.278,6.961,88100,R,116 Rue d'Alsace,SAINT-DIé-DES-VOSGES
88100006,48.272,6.97,88100,R,183 Rue Ernest Charlier,SAINTE-MARGUERITE
88100007,48.288,6.928,88100,R,18 Rue d'Épinal,Saint-Dié-des-Vosges
88100008,48.293,6.942,88100,R,4 AVENUE DE VERDUN,SAINT-DIE-DES-VOSGES
88110002,48.407,6.858,88110,R,Avenue du 21ème B.C.P.,Raon-l'Étape
88110003,48.40456,6.84188,88110,R,RUE DU HAGIS,RAON-L'ÉTAPE
88120001,48.012,6.715,88120,R,11 Rue du Général de Gaulle,VAGNEY
88130001,48.372797365699995,6.282220107190001,88130,R,10 Rue René Didierjean,CHARMES
88130002,48.371,6.292,88130,R,RN 57,CHARMES
88130004,48.3753,6.28272,88130,R,41 Route de Nancy,Charmes
88140001,48.1877614993,5.89355120111,88140,R,AV DIVISION LECLERC,CONTREXéVILLE
88140002,48.2002039521,5.84479647611,88140,R,162 rOUte de Contrexeville,BULGNéVILLE
88140003,48.188461950599,5.8833742557768,88140,R,Rue François de Neufchâteau,Contrexéville
88140004,48.189,5.902,88140,R,630 Avenue des Pierrottes,CONTREXéVILLE
88140006,48.188,5.894,88140,R,AV DIVISION LECLERC,CONTREXEVILLE
88150001,48.2459364332,6.42277452849,88150,R,27 rue d'Alsace,THAON-LES-VOSGES
88150002,48.24763,6.42306,88150,R,58 RUE D ALSACE,THAON-LES-VOSGES
88150003,48.261,6.41,88150,R,196 Rue de Lorraine,THAON-LES-VOSGES
88150004,48.24675975553,6.424721096090001,88150,R,Rue d'Alsace,Thaon-les-Vosges
88160001,47.881,6.764,88160,R,20 Avenue de Verdun,LE THILLOT
88160002,47.883,6.759,88160,R,35 Avenue de Verdun,LE THILLOT
88160003,47.889,6.775,88160,R,Route Ménil,LE THILLOT
88170002,48.26442,5.86329,88170,A,AUT A 31  AIRE DE LORRAINE,Sandaucourt
88170003,48.299,5.842,88170,R,11 Rue Pierre de Coubertin,Châtenois
88170004,48.268100536599995,5.86076119123,88170,A,Aire de Lorraine Sandaucourt Trel,SANDAUCOURT
88170005,48.298678018473,5.849774933507301,88170,R,71 ZI LE NEUILLY,Châtenois
88170006,48.2666363,5.8637440000000005,88170,A,AUT.A31-AIRE DE LORRAINE SANDAUCOURT-LES RAPPES,SANDAUCOURT
88190001,48.191,6.419,88190,R,Rue du Général Leclerc,Golbey
88190003,48.1763337523,6.42862370064,88190,R,Rue des Forges,GOLBEY
88200001,48.004,6.613,88200,R,26 ROUTE DE BUSSANG,REMIREMONT
88200002,48.02,6.615,88200,R,41 rue de la Moselotte,Saint-Étienne-lès-Remiremont
88200004,48.04948393229999,6.58206806036,88200,R,AIRE LA CROIX ST JACQUES / RN 57,SAINT-NABORD
88200006,48.01706,6.61526,88200,R,La Chaume,Saint-Étienne-lès-Remiremont
88200008,47.957,6.828,88310,R,Place de la Gare,CORNIMONT
88200009,48.02259420680001,6.58083611274,88200,R,ROUTE DE ST ANNNE,Saint-Nabord
88200015,48.04948393,6.58206806,88200,R,ROUTE NATIONALE 57 - AIRE DE LA CROIX SAINT JACQUES,ST NABORD
88200016,48.079,6.595,88200,R,RN 57,SAINT-NABORD
88210002,48.391,6.972,88210,R,Rue du Docteur Henri Larue,Senones
88220003,48.045,6.398,88220,R,18 Rue de la Vallée de l'Aitre,Xertigny
88230001,48.185,6.993,88230,R,46 Rue Eugène Mathis,FRAIZE
88230002,48.183,7.004,88230,R,14 Rue du Général Ingold,Fraize
88240001,48.00589819,6.27536315,88240,R,ROUTE D'EPINAL,Bains-les-Bains
88250001,48.0,6.868,88250,R,GRAND RUE,La Bresse
88250002,48.00647,6.87886,88250,R,"21, Rue Paul CLAUDEL",LA BRESSE
88260001,48.093,6.044,88260,R,Route de Vittel,Darney
88270001,48.22,6.224,88270,R,Rue des Grands Jardins,Dompaire
88290001,47.952,6.817,88290,R,814 ROUTE DU BEU,Saulxures-sur-Moselotte
88300001,48.350987382300005,5.69258857653,88300,R,Rue du Général de Gaulle,NEUFCHâTEAU
88300002,48.35981,5.69346,88300,R,"24, avenue Herringen",NEUFCHâTEAU
88300004,48.354,5.688,88300,R,401 QUAI JEAN MOULIN,NEUFCHATEAU
88300005,48.36668,5.70118,88300,R,750 Rue Paul Melin Prolongé,Neufchâteau
88300006,48.35,5.694,88300,R,3 Avenue François de Neufchateau,Neufchâteau
88300008,48.3539225,5.7066930000000005,88300,R,24 AVENUE HERRINGEN,NEUFCHATEAU
88307001,48.36903,5.705138100000001,88300,R,"67b, Avenue de la Division Leclerc",NEUFCHâTEAU
88320001,48.074490839999996,5.78766316,88320,R,ZA du CHERI BUISSON,LAMARCHE
88340001,47.928,6.483,88340,R,22 ZA DU CENTRE,LE VAL-D'AJOL
88340002,,,88340,R,91 grande rue,LE VAL D'AJOL
88350001,48.3175936102,5.5911589060799995,88350,R,ROUTE DE NEUFCHATEAU,LIFFOL-LE-GRAND
88350002,48.32204,5.57626,88350,R,2 Route de Joinville,Liffol-le-Grand
88360001,47.926,6.659,88360,R,ROUTE NATIONALE 66,RUPT-SUR-MOSELLE
88360002,47.925,6.659,88360,R,3 QUAI DE LA PARELLE,Rupt-sur-Moselle
88390003,48.16178,6.30282,88390,R,Rue de Darney,Girancourt
88400002,48.079,6.889,88400,R,Zac de la Croisette,Gérardmer
88400003,48.305,6.388,88440,R,68 Rue d'Alsace,Nomexy
88400004,48.07365,6.87934,88400,R,68 Boulevard Kelsch,GERARDMER
88400005,48.075,6.884,88400,R,68 BOULEVARD KELSCH,GERARDMER
88400006,48.0749562,6.883139,88400,R,60 Boulevard Kelsch,Gérardmer
88410001,48.032,5.978,88410,R,rue de La Croix de mission,Monthureux-sur-Saône
88420002,48.32778276,6.894765130000001,88420,R,Quai du Rabodeau,MOYENMOUTIER
88450001,48.33741,6.33205,88450,R, Voie de la Quarelle,VINCEY
88450002,48.337,6.332,88450,R,ROUTE NATIONALE 57 - VOIE EXPRESS,VINCEY
88500001,48.303,6.119,88500,R,23 Rue du pré Paradis,MIRECOURT
88500002,48.31846,6.12539,88500,R, Rue de Mirecourt,POUSSAY
88500003,48.309,5.962,88500,R,Rue de Verdun,MéNIL-EN-XAINTOIS
88500004,48.29234,6.13127,88500,R, Avenue Maréchal de Lattre de Tassigny,MIRECOURT
88500006,48.3073572629,6.13367188605,88500,R,"104, avenue Victor Hugo",MIRECOURT
88500007,48.31,6.135,88500,R,RUE SAINT MAURICE,Mirecourt
88550001,48.11,6.573,88550,R,rue Tambois,POUXEUX
88560002,47.856077400000004,6.8204837,88560,R,1 rue de Lorraine,Saint-Maurice-sur-Moselle
88580001,48.251,6.957,88580,R,RUE RAYMOND PANIN,Saulcy-sur-Meurthe
88600001,48.188,6.688,88600,R,500 ROUTE DE LEPANGES,Laval-sur-Vologne
88600002,48.199,6.727,88600,R,3 Rue de Gérardmer,BRUYèRES
88600003,48.204,6.723,88600,R,Rue Abel Ferry,Bruyères
88600004,48.21349,6.57466,88600,R,Route de Méménil,Aydoilles
88650001,48.198,6.947,88650,R,493 AVENUE DE ST DIE,ANOULD
88650002,48.188,6.954,88650,R,104 rue de colmar,anould
88650003,48.221,6.952,88650,R,Rue de Lorraine Lieu Dit Les prés Morel,Saint-Léonard
88650004,48.188,6.954,88650,R,104 RUE DE COLMAR,anould
88700001,48.341,6.636,88700,R,Rue Charles Gratia,Rambervillers
88700002,48.3452743951,6.63992073853,88700,R,11 FAUBOURG DE LA CHIPOTTE,RAMBERVILLERS
88700003,48.33845,6.63507,88700,R,4 Avenue du 17ème B.C.P.,Rambervillers
88700004,48.337,6.681,88700,R,4 RUE DE MOULINS,JEANMENIL
88700005,48.34256,6.63412,88700,R,9 Rue des Abbés Mathys et Marion,Rambervillers
88700007,48.345803761502005,6.6392872471131,88700,R,11 FAUBOURG DE LA CHIPOTTE,RAMBERVILLERS
88800001,48.20196,5.942,88800,R,65 Place de la Marne,VITTEL
88800002,48.198083614299996,5.9403257296000005,88800,R,rue du lieutenant gauffre,VITTEL
89000001,47.815226277037,3.5726398863196,89000,R,AVENUE HAUSSMAN,Auxerre
89000002,47.79242,3.5803,89000,R,RUE DE PREUILLY,Auxerre
89000003,47.811,3.536,89000,R,route de Perrigny,SAINT-GEORGES-SUR-BAULCHE
89000004,47.793,3.575,89000,R,16 Boulevard Vaulabelle,Auxerre
89000005,47.804,3.589,89000,R,2 Avenue Jean Mermoz,AUXERRE
89000006,47.79581,3.56402,89000,R,1 Boulevard Vauban,Auxerre
89000007,47.799,3.553,89000,R,Boulevard Gallieni,Auxerre
89000008,47.7973,3.57939,89000,R,14 Avenue Jean Jaurès,Auxerre
89000009,47.80916,3.55918,89000,R,Boulevard de Verdun,Auxerre
89000011,47.797,3.547,89000,R,97-99 Avenue de Saint-Georges,Auxerre
89100001,48.18267921299999,3.30851833631,89100,R,84 ROUTE DE MAILLOT,SENS
89100002,48.197,3.266,89100,R,8 Route de Voulx,SENS
89100003,48.204,3.272,89100,R,7 Boulevard du Pont-Neuf,SENS
89100004,48.184,3.287,89100,R,Route de Lyon,SENS
89100005,48.19694,3.28884,89100,R,RN 6,SENS
89100006,48.216605760092996,3.2771067499518,89100,R,Près Aubert St Denis les Sens,Saint-Denis-lès-Sens
89100007,48.198,3.277,89100,R,4 Quai Jean Moulin,Sens
89100009,48.17681,3.33932,89100,R,RN 60 ,MALAY-LE-GRAND
89100011,48.205,3.289,89100,R,17 Boulevard de Verdun,SENS
89100013,48.172,3.292,89100,R,Centre commercial ChampBertrand,Sens
89100014,48.148,3.307,89100,R,RN 6,SENS
89100015,48.203875189763004,3.271306496774,89100,R,7 boulevard du pont neuf,Sens
89100016,48.198,3.283,89100,R,7 BOULEVARD DU PONT NEUF,SENS
89110001,47.876,3.353,89110,R,CHEMIN DE NEUILLY,AILLANT-SUR-THOLON
89116001,47.97408,3.19921,89116,A,AUTOROUTE A 6,Précy-sur-Vrin
89116003,47.97408,3.19921,89116,A,AUTOROUTE A6 - AIRE DE LA COULINE,Précy-sur-Vrin
89120001,47.887,3.096,89120,R,34 GRANDE RUE,Charny
89120003,47.877,3.095,89120,R,86 Route de Saint-Martin,Charny-Orée-de-Puisaye
89130001,47.762,3.254,89130,R,Rue de la Chatterie,TOUCY
89130002,47.7217607339,3.3131277129499996,89130,R,Avenue du Général de Gaulle,TOUCY
89130003,47.732,3.31,89130,R,ROUTE DAUXERRE,TOUCY
89132001,47.974,3.198,89116,A,AUT A 6,PRECY-SUR-VRIN
89140001,48.294,3.195,89140,R,LES HAUTES VEUVES,Pont-sur-Yonne
89140004,48.284136637569,3.211942621492,89140,R,32 B AVENUE GENERAL LECLERC,Pont-sur-Yonne
89144002,47.895,3.758,89144,R,13 Avenue de Chablis,Ligny-le-Châtel
89150002,48.166,3.172,89150,A,AUTOROUTE A 19,Fouchères
89150003,48.17808,3.1096,89150,R, Route de Sens,SAINT-VALERIEN
89150004,48.178,3.11,89150,R,Route de Sens,SAINT-VALERIEN
89160001,47.770049699999994,4.1751281,89160,R,"21, rue du collège",Ancy-le-Franc
89170001,47.642,3.068,89170,R,RUE DU MOULIN DE L ARCHE,Saint-Fargeau
89190001,48.24718,3.55519,89190,A,AIRE VILLENEUVE de VALUISANT,Villeneuve-l'Archevêque
89190002,48.23732,3.55243,89190,R,AVENUE DE LA GARE,VILLENEUVE-L'ARCHEVêQUE
89190003,48.2430170046,3.55467480444,89190,A,AUTOROUTE A 5,VILLENEUVE-L'ARCHEVêQUE
89190004,48.23861,3.55446,89190,A,Rue de Vauluisant,Villeneuve-l'Archevêque
89190005,48.23861,3.55446,89190,A,Rue de Vauluisant,Villeneuve-l'Archevêque
89190006,48.2371834,3.5524172999999997,89190,R,Avenue de la gare,Villeneuve-l'Archevêque
89190007,48.242996678371,3.5544017645264,89190,A,Aire de Villeneuve l'Archevêque autoroute A5 Sens PARIS TROYES,Villeneuve-l'Archevêque
89190008,48.247221052308,3.5555068346406,89190,A,Aire de Villeneuve Vauluisant Autoroute A5 Sens TROYES PARIS,Villeneuve-l'Archevêque
89200002,47.49,3.9,89200,R,RUE DE LA GOULOTTE,Avallon
89200003,47.499,3.908,89200,R,ROUTE DE TONNERRE,AVALLON
89200004,47.4921702231,3.92196529287,89200,R,ROUTE DE LYON R.N.6,AVALLON
89200006,47.4982722302,3.89684379984,89200,R,Route Nationale 6,AVALLON
89200007,47.489,3.901,89200,R,Avenue de la Morlande,AVALLON
89200008,47.49087,3.91162,89200,R,6 Rue de Lyon,Avallon
89210001,47.98992,3.61043,89210,R, Route de Joigny,BRIENON-SUR-ARMANçON
89210002,47.99,3.606,89210,R,Route de Joigny,Brienon-sur-Armançon
89220001,47.694,2.95,89220,R,RUE DES VALLEES,BLéNEAU
89240001,47.7484848987,3.39586142347,89240,R,"1, route Puisaye",POURRAIN
89240002,47.7549379256,3.49731440344,89240,R,rue Porte d'en Bas,CHEVANNES
89240003,47.753,3.495,89240,R,30 RUE PORTE D'EN BAS,CHEVANNES
89250001,47.903,3.608,89250,R,ROUTE D HERY,SEIGNELAY
89270001,47.6665953637,3.73695,89270,R,RUE DU TOUR DE VILLE,VERMENTON
89290001,47.74,3.599,89290,R,CENTRE ARTISANAL,CHAMPS-SUR-YONNE
89290002,47.705,3.634,89290,R,ROUTE DE VINCELOTTES,VINCELLES
89290003,47.78765,3.67211,89290,A,AUTOROUTE A 6,Venoy
89290004,47.8002623683,3.6506683443,89290,A,Aut A6 Aire du Soleil Levant,CHAMPS SUR YONNE
89290006,47.73661,3.60329,89290,A,Avenue du Docteur Schweitzer,Champs-sur-Yonne
89290007,47.78765,3.67211,89290,A,AUTOROUTE A6 - AIRE DE VENOY-GROSSE-PIERRE,VENOY
89290008,47.703,3.628,89290,R,RD 606,Vincelles
89290009,47.789,3.672,89290,A,AUTOROUTE A 6 AIRE DE VENOY SOLEIL LEVANT,Champs-sur-Yonne
89300001,47.978,3.411,89300,R,31 Avenue Jean Hémery,JOIGNY
89300002,47.9797,3.38167,89300,R,Rue des Entrepreneurs,Joigny
89310001,47.693,3.997,89310,R,"36, rue de la République",Noyers
89330001,48.0361,3.30502,89330,R,Route de Villeneuve,Saint-Julien-du-Sault
89330002,48.032,3.304,89330,R,2 Avenue Pasteur,SAINT-JULIEN-DU-SAULT
89340001,48.337,3.078,89340,R,135 RN 6,VILLEBLEVIN
89340003,48.335,3.065,89340,R,1 rue Guillaume des Barres,VILLENEUVE-LA-GUYARD
89340004,48.336,3.08,89340,R,150 RN6 le petit Villeblevin,Villeblevin
89350001,47.779,3.077,89350,R,LOT ST MICHEL,Champignelles
89380001,47.879,3.526,89380,R,ROUTE DE JOIGNY,APPOIGNY
89380002,47.880831238847,3.5285674508727,89380,R,RN 6 LA FOSSE AUX ANGLAIS,Appoigny
89380004,60.7770611935,3.93373180041,89380,R,76 Route d'Auxerre,Appoigny
89380005,47.88678,3.52484,89380,R,RN6,Appoigny
89380006,47.880831238847,3.5285674508727,89380,R,RN 6 - 29 ROUTE DE PARIS,APPOIGNY
89400001,47.962,3.505,89400,R,Rue Pierre et Marie Curie,MIGENNES
89400002,47.963,3.502,89400,R,129 Avenue Jean Jaurès,Migennes
89400003,47.973,3.511,89400,R,Voie Nouvelle Les Latteux,Migennes
89400004,47.95,3.469,89400,R,"48, route de Sens",Épineau-les-Voves
89420001,47.503,4.035,89420,A,AUTOROUTE A6,MAISON DIEU
89420002,47.54392,4.06995,89420,R,ROUTE NATIONALE 6,Guillon
89420003,47.505,4.039,89420,A,Autoroute A6 Aire de Maison Dieu - Sens Lyon Paris,Sceaux
89420004,47.486,3.992,89420,R,Route Nationale,CUSSY-LES-FORGES
89420005,47.5131,4.08879,89420,R,6 Route de Maison Dieu,Guillon
89420006,47.50301888869299,4.0349518051582,89420,A,A6 AIRE DE LA CHAPONNE,SCEAUX
89420007,47.467419859402,4.0803019554445,89420,R,Route nationale 6,Cussy les Forges
89450001,47.4624788,3.7685259999999996,89450,R,RUE DU PONT,Saint-Père
89470001,47.843856159352995,3.5512139523291,89470,R,Avenue de Paris,MONéTEAU
89470002,47.8456419833,3.54990252727,89470,R,Avenue de Paris,MONéTEAU
89470003,47.84663,3.57539,89470,R,Route d'Auxerre,MONéTEAU
89470004,47.846,3.55,89470,R,ROUTE DE PARIS RN 6,MONETEAU
89500001,48.088,3.296,89500,R,Rue Braubach,VILLENEUVE-SUR-YONNE
89520001,47.62,3.198,89520,R,Route de Ouanne,SAINT-SAUVEUR-EN-PUISAYE
89520002,47.62,3.192,89520,R,ROUTE DE ST FARGEAU,SAINT-SAUVEUR-EN-PUISAYE
89520003,47.518,3.26,89520,R,2 Rue de la Montagne,Sainpuits
89560001,47.616,3.497,89560,R,ROUTE NATIONALE 151,COURSON-LES-CARRIèRES
89600001,48.0,3.718,89600,R,avenue du 8 mai 1945,Saint-Florentin
89600002,,,89600,R,ROUTE DE GENEVE,SAINT-FLORENTIN
89600003,48.001,3.726,89600,R,ROUTE DE PARIS,SAINT-FLORENTIN
89600004,47.99973,3.71494,89600,R,Route d'Avrolles,Saint-Florentin
89630001,47.371,3.998,89630,R,RUE DE L'ETANG,Quarré-les-Tombes
89690001,48.2,2.992,89690,R,ROUTE DES BEDETS,CHEROY
89700001,47.852,3.985,89700,R,ROUTE DE DIJON,Tonnerre
89700002,47.873,3.967,89700,R,route de Paris,TONNERRE
89800001,47.81846,3.78141,89800,R,Route d'Auxerre,Chablis
90000002,47.64,6.868,90000,R,4 Faubourg de Brisach,Belfort
90000004,47.631060799900006,6.8673014592,90000,R,AVENUE D'ALTKIRCH,BELFORT
90000005,47.628,6.846,90000,R,42 Faubourg de Lyon,BELFORT
90000007,47.64085,6.85231,90000,R,56 Avenue Général Leclerc,BELFORT
90000008,47.6260624103,6.85995305143,90000,R,65 FAUBOURG DE MONTBELIARD,BELFORT
90000009,47.636,6.873,90000,R,57 Avenue d'Altkirch,Belfort
90000011,47.6364,6.83796,90000,R,56 Avenue Général Leclerc,Belfort
90000013,47.631,6.867,90000,R,AVENUE D'ALTKIRCH,BELFORT
90000014,47.626,6.86,90000,R,3 rue de Besançon,BELFORT
90000015,47.636,6.838,90000,R,"56, AVENUE DU GENERAL LECLERC",BELFORT
90008001,47.62858,6.86269,90000,R,1 avenue du général de Gaulle,Belfort
90100002,47.51875772819999,7.001217855869999,90100,R,62 Faubourg de Belfort,DELLE
90100003,47.512,6.999,90100,R,37 FAUBOURG DE BELFORT,DELLE
90100004,47.511,7.001,90100,R,62 faubourg de Belfort,Delle
90130001,47.606,7.004,90130,R,2 Rue de la Libération,Montreux-Château
90150001,47.688,6.955,90150,R,"Rue de la baume, RD83",MENONCOURT
90160001,47.64191896,6.917125019999999,90160,A,CD 419,BESSONCOURT
90160002,48.71846545,2.269451,91160,R,Route Nationale 188 déviée,Champlan
90200002,47.7374160601,6.8362603018,90200,R,"ZAC du Mont Jean, faubourg d' alsace",GIROMAGNY
90200003,47.735,6.83,90200,R,72 Faubourg de Belfort,GIROMAGNY
90300002,47.66862601099999,6.842203087160001,90300,R,"30, rue de Turenne",VALDOIE
90300003,47.659472600680004,6.867185855783299,90300,R,21 Rue Aristide Briand,OFFEMONT
90400001,47.6,6.862,90400,R,Route de montbéliard,ANDELNANS
90500001,47.48973,6.92225,90500,R,37 Rue Alfred Péchin,Beaucourt
90500002,47.49,6.922,90500,R,Rue Alfred Péchin,BEAUCOURT
90800001,47.626,6.844,90800,R,Rue de Belfort,BAVILLIERS
91000001,48.613,2.377,91070,R,RUE DE VILLEROY,BONDOUFLE
91000003,48.62398,2.44064,91000,R,Boulevard des Coquibus,ÉVRY
91000004,48.639,2.427,91000,R,BD DES CHAMPS ELYSEES,Évry
91000006,48.63073,2.42888,91000,R,Boulevard de l'Europe,Évry
91000007,48.624,2.441,91000,R,BOULEVARD DES COQUIBUS,EVRY
91000008,48.624,2.441,91000,R,Boulevard des coquibus,Évry
91080001,48.631,2.417,91080,R,Avenue de l'Orme à Martin,Courcouronnes
91090001,48.599,2.431,91090,R,Rue de Corbeil,LISSES
91100001,48.60757,2.44925,91100,R,Rue Sigmund Freud -,CORBEIL-ESSONNES
91100003,48.59441,2.44356,91100,A,AUTOROUTE A 6,Villabé
91100004,48.61078,2.45194,91100,R,45 Avenue du 8 Mai 1945,CORBEIL-ESSONNES
91100006,48.593070352800005,2.44276477061,91100,A,A 6 - AIRE DE LISSES,CORBEIL-ESSONNES
91100007,48.629196051,2.48333330153,91250,R,ROUTE NATIONALE 104,SAINT GERMAIN LES CORBEIL
