id,nom,ouverture,fermeture,ferme,station_id
6,Samedi,,,,71580002
7,Dimanche,,,,71580002
1,Lundi,01.00,01.00,1,71590001
2,Mardi,01.00,01.00,1,71590001
3,Mercredi,01.00,01.00,1,71590001
4,Jeudi,01.00,01.00,1,71590001
5,Vendredi,01.00,01.00,1,71590001
6,Samedi,01.00,01.00,1,71590001
7,Dimanche,01.00,01.00,1,71590001
1,Lundi,06.00,19.00,,71600001
2,Mardi,06.00,19.00,,71600001
3,Mercredi,06.00,19.00,,71600001
4,Jeudi,06.00,19.00,,71600001
5,Vendredi,06.00,19.00,,71600001
6,Samedi,08.00,18.00,,71600001
7,Dimanche,,,1,71600001
1,Lundi,,,,71600003
2,Mardi,,,,71600003
3,Mercredi,,,,71600003
4,Jeudi,,,,71600003
5,Vendredi,,,,71600003
6,Samedi,,,,71600003
7,Dimanche,,,,71600003
1,Lundi,07.00,20.00,,71600004
2,Mardi,07.00,20.00,,71600004
3,Mercredi,07.00,20.00,,71600004
4,Jeudi,07.00,20.00,,71600004
5,Vendredi,07.00,20.00,,71600004
6,Samedi,07.00,13.00,,71600004
7,Dimanche,,,1,71600004
1,Lundi,00.00,00.00,,71600005
2,Mardi,00.00,00.00,,71600005
3,Mercredi,00.00,00.00,,71600005
4,Jeudi,00.00,00.00,,71600005
5,Vendredi,00.00,00.00,,71600005
6,Samedi,00.00,00.00,,71600005
7,Dimanche,00.00,00.00,,71600005
1,Lundi,,,,71600008
2,Mardi,,,,71600008
3,Mercredi,,,,71600008
4,Jeudi,,,,71600008
5,Vendredi,,,,71600008
6,Samedi,,,,71600008
7,Dimanche,,,,71600008
1,Lundi,,,,71600009
2,Mardi,,,,71600009
3,Mercredi,,,,71600009
4,Jeudi,,,,71600009
5,Vendredi,,,,71600009
6,Samedi,,,,71600009
7,Dimanche,,,,71600009
1,Lundi,,,1,71600011
2,Mardi,,,1,71600011
3,Mercredi,,,1,71600011
4,Jeudi,,,1,71600011
5,Vendredi,,,1,71600011
6,Samedi,,,1,71600011
7,Dimanche,,,1,71600011
1,Lundi,,,,71600012
2,Mardi,,,,71600012
3,Mercredi,,,,71600012
4,Jeudi,,,,71600012
5,Vendredi,,,,71600012
6,Samedi,,,,71600012
7,Dimanche,,,,71600012
1,Lundi,07.00,12.30,,71640002
2,Mardi,07.00,12.30,,71640002
3,Mercredi,07.00,12.30,,71640002
4,Jeudi,07.00,12.30,,71640002
5,Vendredi,07.00,12.30,,71640002
6,Samedi,,,1,71640002
7,Dimanche,,,1,71640002
1,Lundi,,,,71640003
2,Mardi,,,,71640003
3,Mercredi,,,,71640003
4,Jeudi,,,,71640003
5,Vendredi,,,,71640003
6,Samedi,,,,71640003
7,Dimanche,,,,71640003
1,Lundi,09.00,19.15,,71670001
2,Mardi,09.00,19.15,,71670001
3,Mercredi,09.00,19.15,,71670001
4,Jeudi,09.00,19.15,,71670001
5,Vendredi,09.00,19.45,,71670001
6,Samedi,09.00,19.45,,71670001
7,Dimanche,00.00,00.00,,71670001
1,Lundi,01.00,01.00,1,71680001
2,Mardi,01.00,01.00,1,71680001
3,Mercredi,01.00,01.00,1,71680001
4,Jeudi,01.00,01.00,1,71680001
5,Vendredi,01.00,01.00,1,71680001
6,Samedi,01.00,01.00,1,71680001
7,Dimanche,01.00,01.00,1,71680001
1,Lundi,06.30,19.00,,71680002
2,Mardi,06.30,19.00,,71680002
3,Mercredi,06.30,19.00,,71680002
4,Jeudi,06.30,19.00,,71680002
5,Vendredi,06.30,19.00,,71680002
6,Samedi,,,1,71680002
7,Dimanche,,,1,71680002
1,Lundi,,,,71700001
2,Mardi,,,,71700001
3,Mercredi,,,,71700001
4,Jeudi,,,,71700001
5,Vendredi,,,,71700001
6,Samedi,,,,71700001
7,Dimanche,,,,71700001
1,Lundi,01.00,01.00,1,71700002
2,Mardi,01.00,01.00,1,71700002
3,Mercredi,01.00,01.00,1,71700002
4,Jeudi,01.00,01.00,1,71700002
5,Vendredi,01.00,01.00,1,71700002
6,Samedi,01.00,01.00,1,71700002
7,Dimanche,01.00,01.00,1,71700002
1,Lundi,05.00,21.30,,71700005
2,Mardi,05.00,21.30,,71700005
3,Mercredi,05.00,21.30,,71700005
4,Jeudi,05.00,21.30,,71700005
5,Vendredi,05.00,21.30,,71700005
6,Samedi,06.00,20.00,,71700005
7,Dimanche,07.00,20.00,,71700005
1,Lundi,,,,71700006
2,Mardi,,,,71700006
3,Mercredi,,,,71700006
4,Jeudi,,,,71700006
5,Vendredi,,,,71700006
6,Samedi,,,,71700006
7,Dimanche,,,,71700006
1,Lundi,06.00,20.00,,71700008
2,Mardi,06.00,20.00,,71700008
3,Mercredi,06.00,20.00,,71700008
4,Jeudi,06.00,20.00,,71700008
5,Vendredi,06.00,20.00,,71700008
6,Samedi,07.00,20.00,,71700008
7,Dimanche,08.00,20.00,,71700008
1,Lundi,04.30,22.00,,71700009
2,Mardi,04.30,22.00,,71700009
3,Mercredi,04.30,22.00,,71700009
4,Jeudi,04.30,22.00,,71700009
5,Vendredi,04.30,22.00,,71700009
6,Samedi,06.00,21.00,,71700009
7,Dimanche,07.00,21.00,,71700009
1,Lundi,08.00,12.00,,71710002
2,Mardi,08.00,12.00,,71710002
3,Mercredi,08.00,12.00,,71710002
4,Jeudi,08.00,12.00,,71710002
5,Vendredi,08.00,12.00,,71710002
6,Samedi,08.00,12.00,,71710002
7,Dimanche,,,1,71710002
1,Lundi,08.00,12.00,,71760001
2,Mardi,08.00,12.00,,71760001
3,Mercredi,08.00,12.00,,71760001
4,Jeudi,08.00,12.00,,71760001
5,Vendredi,08.00,12.00,,71760001
6,Samedi,09.00,12.00,,71760001
7,Dimanche,,,1,71760001
1,Lundi,01.00,01.00,1,71800001
2,Mardi,01.00,01.00,1,71800001
3,Mercredi,01.00,01.00,1,71800001
4,Jeudi,01.00,01.00,1,71800001
5,Vendredi,01.00,01.00,1,71800001
6,Samedi,01.00,01.00,1,71800001
7,Dimanche,,,,71800001
1,Lundi,,,,71800002
2,Mardi,,,,71800002
3,Mercredi,,,,71800002
4,Jeudi,,,,71800002
5,Vendredi,,,,71800002
6,Samedi,,,,71800002
7,Dimanche,,,,71800002
1,Lundi,06.30,20.15,,71800003
2,Mardi,06.30,20.15,,71800003
3,Mercredi,06.30,20.15,,71800003
4,Jeudi,06.30,20.15,,71800003
5,Vendredi,06.30,20.15,,71800003
6,Samedi,06.30,20.15,,71800003
7,Dimanche,07.00,13.00,,71800003
1,Lundi,08.00,12.00,,71850002
2,Mardi,08.00,12.00,,71850002
3,Mercredi,08.00,12.00,,71850002
4,Jeudi,08.00,12.00,,71850002
5,Vendredi,08.00,12.00,,71850002
6,Samedi,01.00,01.00,1,71850002
7,Dimanche,01.00,01.00,1,71850002
1,Lundi,00.00,00.00,,71850004
2,Mardi,00.00,00.00,,71850004
3,Mercredi,00.00,00.00,,71850004
4,Jeudi,00.00,00.00,,71850004
5,Vendredi,00.00,00.00,,71850004
6,Samedi,00.00,00.00,,71850004
7,Dimanche,00.00,00.00,,71850004
1,Lundi,01.00,01.00,1,71880001
2,Mardi,01.00,01.00,1,71880001
3,Mercredi,01.00,01.00,1,71880001
4,Jeudi,01.00,01.00,1,71880001
5,Vendredi,01.00,01.00,1,71880001
6,Samedi,01.00,01.00,1,71880001
7,Dimanche,01.00,01.00,1,71880001
1,Lundi,00.00,00.00,,71880002
2,Mardi,00.00,00.00,,71880002
3,Mercredi,00.00,00.00,,71880002
4,Jeudi,00.00,00.00,,71880002
5,Vendredi,00.00,00.00,,71880002
6,Samedi,00.00,00.00,,71880002
7,Dimanche,00.00,00.00,,71880002
1,Lundi,,,,71960001
2,Mardi,,,,71960001
3,Mercredi,,,,71960001
4,Jeudi,,,,71960001
5,Vendredi,,,,71960001
6,Samedi,,,,71960001
7,Dimanche,,,,71960001
1,Lundi,,,,72000001
2,Mardi,,,,72000001
3,Mercredi,,,,72000001
4,Jeudi,,,,72000001
5,Vendredi,,,,72000001
6,Samedi,,,,72000001
7,Dimanche,,,,72000001
1,Lundi,,,,72000002
2,Mardi,,,,72000002
3,Mercredi,,,,72000002
4,Jeudi,,,,72000002
5,Vendredi,,,,72000002
6,Samedi,,,,72000002
7,Dimanche,,,,72000002
1,Lundi,,,,72000012
2,Mardi,,,,72000012
3,Mercredi,,,,72000012
4,Jeudi,,,,72000012
5,Vendredi,,,,72000012
6,Samedi,,,,72000012
7,Dimanche,,,,72000012
1,Lundi,,,,72000014
2,Mardi,,,,72000014
3,Mercredi,,,,72000014
4,Jeudi,,,,72000014
5,Vendredi,,,,72000014
6,Samedi,,,,72000014
7,Dimanche,,,,72000014
1,Lundi,06.00,21.00,,72000021
2,Mardi,06.00,21.00,,72000021
3,Mercredi,06.00,21.00,,72000021
4,Jeudi,06.00,21.00,,72000021
5,Vendredi,06.00,21.00,,72000021
6,Samedi,08.00,21.00,,72000021
7,Dimanche,08.00,21.00,,72000021
1,Lundi,07.00,21.00,,72000022
2,Mardi,07.00,21.00,,72000022
3,Mercredi,07.00,21.00,,72000022
4,Jeudi,07.00,21.00,,72000022
5,Vendredi,07.00,21.00,,72000022
6,Samedi,07.00,21.00,,72000022
7,Dimanche,09.00,19.00,,72000022
1,Lundi,,,,72100001
2,Mardi,,,,72100001
3,Mercredi,,,,72100001
4,Jeudi,,,,72100001
5,Vendredi,,,,72100001
6,Samedi,,,,72100001
7,Dimanche,,,,72100001
1,Lundi,07.30,19.30,,72100004
2,Mardi,07.30,19.30,,72100004
3,Mercredi,07.30,19.30,,72100004
4,Jeudi,07.30,19.30,,72100004
5,Vendredi,07.30,19.30,,72100004
6,Samedi,08.00,18.00,,72100004
7,Dimanche,,,1,72100004
1,Lundi,06.00,22.00,,72100012
2,Mardi,06.00,22.00,,72100012
3,Mercredi,06.00,22.00,,72100012
4,Jeudi,06.00,22.00,,72100012
5,Vendredi,06.00,22.00,,72100012
6,Samedi,08.00,21.00,,72100012
7,Dimanche,08.00,21.00,,72100012
1,Lundi,06.00,22.00,,72100013
2,Mardi,06.00,22.00,,72100013
3,Mercredi,06.00,22.00,,72100013
4,Jeudi,06.00,22.00,,72100013
5,Vendredi,06.00,22.00,,72100013
6,Samedi,07.00,22.00,,72100013
7,Dimanche,07.00,22.00,,72100013
1,Lundi,,,,72110001
2,Mardi,,,,72110001
3,Mercredi,,,,72110001
4,Jeudi,,,,72110001
5,Vendredi,,,,72110001
6,Samedi,,,,72110001
7,Dimanche,,,,72110001
1,Lundi,,,1,72110002
2,Mardi,09.00,12.15,,72110002
3,Mercredi,09.00,12.15,,72110002
4,Jeudi,09.00,12.15,,72110002
5,Vendredi,09.00,12.15,,72110002
6,Samedi,09.00,12.15,,72110002
7,Dimanche,09.00,12.30,,72110002
1,Lundi,09.00,12.30,,72110003
2,Mardi,08.00,12.30,,72110003
3,Mercredi,08.00,12.30,,72110003
4,Jeudi,08.00,12.30,,72110003
5,Vendredi,08.00,12.30,,72110003
6,Samedi,08.00,12.30,,72110003
7,Dimanche,,,1,72110003
1,Lundi,,,,72120001
2,Mardi,,,,72120001
3,Mercredi,,,,72120001
4,Jeudi,,,,72120001
5,Vendredi,,,,72120001
6,Samedi,,,,72120001
7,Dimanche,,,,72120001
1,Lundi,07.30,19.00,,72120003
2,Mardi,07.30,19.00,,72120003
3,Mercredi,07.30,19.00,,72120003
4,Jeudi,07.30,19.00,,72120003
5,Vendredi,07.30,19.00,,72120003
6,Samedi,08.00,12.00,,72120003
7,Dimanche,,,1,72120003
1,Lundi,08.00,18.00,,72120004
2,Mardi,08.00,18.00,,72120004
3,Mercredi,08.00,18.00,,72120004
4,Jeudi,08.00,18.00,,72120004
5,Vendredi,08.00,18.00,,72120004
6,Samedi,08.00,12.00,,72120004
7,Dimanche,,,1,72120004
1,Lundi,08.00,12.00,,72120006
2,Mardi,08.00,12.00,,72120006
3,Mercredi,08.00,12.00,,72120006
4,Jeudi,08.00,12.00,,72120006
5,Vendredi,08.00,12.00,,72120006
6,Samedi,08.00,12.00,,72120006
7,Dimanche,,,1,72120006
1,Lundi,,,,72130001
2,Mardi,,,,72130001
3,Mercredi,,,,72130001
4,Jeudi,,,,72130001
5,Vendredi,,,,72130001
6,Samedi,,,,72130001
7,Dimanche,,,,72130001
1,Lundi,07.00,20.30,,72130006
2,Mardi,07.00,20.30,,72130006
3,Mercredi,07.00,20.30,,72130006
4,Jeudi,07.00,20.30,,72130006
5,Vendredi,07.00,20.30,,72130006
6,Samedi,08.00,20.00,,72130006
7,Dimanche,,,1,72130006
1,Lundi,01.00,01.00,1,72130007
2,Mardi,01.00,01.00,1,72130007
3,Mercredi,01.00,01.00,1,72130007
4,Jeudi,01.00,01.00,1,72130007
5,Vendredi,01.00,01.00,1,72130007
6,Samedi,01.00,01.00,1,72130007
7,Dimanche,01.00,01.00,1,72130007
1,Lundi,,,,72150002
2,Mardi,,,,72150002
3,Mercredi,,,,72150002
4,Jeudi,,,,72150002
5,Vendredi,,,,72150002
6,Samedi,,,,72150002
7,Dimanche,,,,72150002
1,Lundi,,,,72160002
2,Mardi,,,,72160002
3,Mercredi,,,,72160002
4,Jeudi,,,,72160002
5,Vendredi,,,,72160002
6,Samedi,,,,72160002
7,Dimanche,,,,72160002
1,Lundi,,,,72170001
2,Mardi,,,,72170001
3,Mercredi,,,,72170001
4,Jeudi,,,,72170001
5,Vendredi,,,,72170001
6,Samedi,,,,72170001
7,Dimanche,,,,72170001
1,Lundi,07.00,19.00,,72170005
2,Mardi,07.00,19.00,,72170005
3,Mercredi,07.00,19.00,,72170005
4,Jeudi,07.00,19.00,,72170005
5,Vendredi,07.00,19.00,,72170005
6,Samedi,09.00,16.00,,72170005
7,Dimanche,09.00,16.00,,72170005
1,Lundi,,,,72190003
2,Mardi,,,,72190003
3,Mercredi,,,,72190003
4,Jeudi,,,,72190003
5,Vendredi,,,,72190003
6,Samedi,,,,72190003
7,Dimanche,,,,72190003
1,Lundi,08.00,12.00,,72190005
2,Mardi,08.00,12.00,,72190005
3,Mercredi,08.00,12.00,,72190005
4,Jeudi,08.00,12.00,,72190005
5,Vendredi,08.00,19.30,,72190005
6,Samedi,08.00,19.30,,72190005
7,Dimanche,,,1,72190005
1,Lundi,09.00,12.00,,72200001
2,Mardi,09.00,12.00,,72200001
3,Mercredi,09.00,12.00,,72200001
4,Jeudi,09.00,12.00,,72200001
5,Vendredi,09.00,12.00,,72200001
6,Samedi,09.00,12.00,,72200001
7,Dimanche,,,1,72200001
1,Lundi,,,,72200004
2,Mardi,,,,72200004
3,Mercredi,,,,72200004
4,Jeudi,,,,72200004
5,Vendredi,,,,72200004
6,Samedi,,,,72200004
7,Dimanche,,,,72200004
1,Lundi,09.00,12.30,,72210001
2,Mardi,09.00,12.30,,72210001
3,Mercredi,09.00,12.30,,72210001
4,Jeudi,09.00,12.30,,72210001
5,Vendredi,09.00,19.00,,72210001
6,Samedi,09.00,19.00,,72210001
7,Dimanche,,,,72210001
1,Lundi,08.00,19.00,,72220002
2,Mardi,08.00,19.00,,72220002
3,Mercredi,08.00,19.00,,72220002
4,Jeudi,08.00,19.00,,72220002
5,Vendredi,08.00,19.00,,72220002
6,Samedi,08.00,19.00,,72220002
7,Dimanche,,,1,72220002
1,Lundi,,,,72220005
2,Mardi,,,,72220005
3,Mercredi,,,,72220005
4,Jeudi,,,,72220005
5,Vendredi,,,,72220005
6,Samedi,,,,72220005
7,Dimanche,,,,72220005
1,Lundi,01.00,01.00,1,72230002
2,Mardi,01.00,01.00,1,72230002
3,Mercredi,01.00,01.00,1,72230002
4,Jeudi,01.00,01.00,1,72230002
5,Vendredi,01.00,01.00,1,72230002
6,Samedi,01.00,01.00,1,72230002
7,Dimanche,01.00,01.00,1,72230002
1,Lundi,,,,72230005
2,Mardi,,,,72230005
3,Mercredi,,,,72230005
4,Jeudi,,,,72230005
5,Vendredi,,,,72230005
6,Samedi,,,,72230005
7,Dimanche,,,,72230005
1,Lundi,08.00,19.30,,72230006
2,Mardi,08.00,19.30,,72230006
3,Mercredi,08.00,19.30,,72230006
4,Jeudi,08.00,19.30,,72230006
5,Vendredi,08.00,19.30,,72230006
6,Samedi,09.00,18.00,,72230006
7,Dimanche,,,1,72230006
1,Lundi,09.00,19.00,,72230007
2,Mardi,09.00,19.00,,72230007
3,Mercredi,09.00,19.00,,72230007
4,Jeudi,09.00,19.00,,72230007
5,Vendredi,09.00,19.00,,72230007
6,Samedi,09.00,18.45,,72230007
7,Dimanche,,,1,72230007
1,Lundi,,,,72230011
2,Mardi,,,,72230011
3,Mercredi,,,,72230011
4,Jeudi,,,,72230011
5,Vendredi,,,,72230011
6,Samedi,,,,72230011
7,Dimanche,,,,72230011
1,Lundi,09.00,12.00,,72240001
2,Mardi,09.00,12.00,,72240001
3,Mercredi,09.00,12.00,,72240001
4,Jeudi,09.00,12.00,,72240001
5,Vendredi,09.00,12.00,,72240001
6,Samedi,09.00,12.00,,72240001
7,Dimanche,,,1,72240001
1,Lundi,00.00,23.59,,72260001
2,Mardi,00.00,23.59,,72260001
3,Mercredi,00.00,23.59,,72260001
4,Jeudi,00.00,23.59,,72260001
5,Vendredi,00.00,23.59,,72260001
6,Samedi,00.00,23.59,,72260001
7,Dimanche,00.00,23.59,,72260001
1,Lundi,00.00,00.00,,72290002
2,Mardi,00.00,00.00,,72290002
3,Mercredi,00.00,00.00,,72290002
4,Jeudi,00.00,00.00,,72290002
5,Vendredi,00.00,00.00,,72290002
6,Samedi,00.00,00.00,,72290002
7,Dimanche,00.00,00.00,,72290002
1,Lundi,01.00,01.00,1,72300004
2,Mardi,01.00,01.00,1,72300004
3,Mercredi,01.00,01.00,1,72300004
4,Jeudi,01.00,01.00,1,72300004
5,Vendredi,01.00,01.00,1,72300004
6,Samedi,01.00,01.00,1,72300004
7,Dimanche,01.00,01.00,1,72300004
1,Lundi,01.00,01.00,1,72300005
2,Mardi,01.00,01.00,1,72300005
3,Mercredi,01.00,01.00,1,72300005
4,Jeudi,01.00,01.00,1,72300005
5,Vendredi,01.00,01.00,1,72300005
6,Samedi,01.00,01.00,1,72300005
7,Dimanche,01.00,01.00,1,72300005
1,Lundi,09.00,13.00,,72300006
2,Mardi,09.00,13.00,,72300006
3,Mercredi,09.00,13.00,,72300006
4,Jeudi,09.00,13.00,,72300006
5,Vendredi,09.00,13.00,,72300006
6,Samedi,09.00,13.00,,72300006
7,Dimanche,,,1,72300006
1,Lundi,,,,72300007
2,Mardi,,,,72300007
3,Mercredi,,,,72300007
4,Jeudi,,,,72300007
5,Vendredi,,,,72300007
6,Samedi,,,,72300007
7,Dimanche,,,,72300007
1,Lundi,00.00,23.59,,72300009
2,Mardi,00.00,23.59,,72300009
3,Mercredi,00.00,23.59,,72300009
4,Jeudi,00.00,23.59,,72300009
5,Vendredi,00.00,23.59,,72300009
6,Samedi,00.00,23.59,,72300009
7,Dimanche,00.00,23.59,,72300009
1,Lundi,01.00,01.00,1,72300010
2,Mardi,01.00,01.00,1,72300010
3,Mercredi,01.00,01.00,1,72300010
4,Jeudi,01.00,01.00,1,72300010
5,Vendredi,01.00,01.00,1,72300010
6,Samedi,01.00,01.00,1,72300010
7,Dimanche,01.00,01.00,1,72300010
1,Lundi,,,,72310001
2,Mardi,,,,72310001
3,Mercredi,,,,72310001
4,Jeudi,,,,72310001
5,Vendredi,,,,72310001
6,Samedi,,,,72310001
7,Dimanche,,,,72310001
1,Lundi,,,,72320002
2,Mardi,,,,72320002
3,Mercredi,,,,72320002
4,Jeudi,,,,72320002
5,Vendredi,,,,72320002
6,Samedi,,,,72320002
7,Dimanche,,,,72320002
1,Lundi,,,,72320004
2,Mardi,,,,72320004
3,Mercredi,,,,72320004
4,Jeudi,,,,72320004
5,Vendredi,,,,72320004
6,Samedi,,,,72320004
7,Dimanche,,,,72320004
1,Lundi,,,,72330001
2,Mardi,,,,72330001
3,Mercredi,,,,72330001
4,Jeudi,,,,72330001
5,Vendredi,,,,72330001
6,Samedi,,,,72330001
7,Dimanche,,,,72330001
1,Lundi,01.00,01.00,1,72340001
2,Mardi,01.00,01.00,1,72340001
3,Mercredi,01.00,01.00,1,72340001
4,Jeudi,01.00,01.00,1,72340001
5,Vendredi,01.00,01.00,1,72340001
6,Samedi,01.00,01.00,1,72340001
7,Dimanche,01.00,01.00,1,72340001
1,Lundi,,,,72350001
2,Mardi,,,,72350001
3,Mercredi,,,,72350001
4,Jeudi,,,,72350001
5,Vendredi,,,,72350001
6,Samedi,,,,72350001
7,Dimanche,,,,72350001
1,Lundi,01.00,01.00,1,72360001
2,Mardi,01.00,01.00,1,72360001
3,Mercredi,01.00,01.00,1,72360001
4,Jeudi,01.00,01.00,1,72360001
5,Vendredi,01.00,01.00,1,72360001
6,Samedi,01.00,01.00,1,72360001
7,Dimanche,01.00,01.00,1,72360001
1,Lundi,08.00,20.00,,72360002
2,Mardi,08.00,20.00,,72360002
3,Mercredi,08.00,20.00,,72360002
4,Jeudi,08.00,20.00,,72360002
5,Vendredi,08.00,20.00,,72360002
6,Samedi,08.00,20.00,,72360002
7,Dimanche,09.00,13.00,,72360002
1,Lundi,09.00,13.00,,72380001
2,Mardi,09.00,13.00,,72380001
3,Mercredi,09.00,13.00,,72380001
4,Jeudi,09.00,13.00,,72380001
5,Vendredi,09.00,13.00,,72380001
6,Samedi,09.00,13.00,,72380001
7,Dimanche,,,1,72380001
1,Lundi,,,,72400001
2,Mardi,,,,72400001
3,Mercredi,,,,72400001
4,Jeudi,,,,72400001
5,Vendredi,,,,72400001
6,Samedi,,,,72400001
7,Dimanche,,,,72400001
1,Lundi,07.30,19.00,,72400002
2,Mardi,07.30,19.00,,72400002
3,Mercredi,07.30,19.00,,72400002
4,Jeudi,07.30,19.00,,72400002
5,Vendredi,07.30,19.00,,72400002
6,Samedi,08.00,18.00,,72400002
7,Dimanche,,,1,72400002
1,Lundi,07.30,19.30,,72400005
2,Mardi,07.30,19.30,,72400005
3,Mercredi,07.30,19.30,,72400005
4,Jeudi,07.30,19.30,,72400005
5,Vendredi,07.30,19.30,,72400005
6,Samedi,08.00,19.00,,72400005
7,Dimanche,09.00,19.00,,72400005
1,Lundi,,,,72400006
2,Mardi,,,,72400006
3,Mercredi,,,,72400006
4,Jeudi,,,,72400006
5,Vendredi,,,,72400006
6,Samedi,,,,72400006
7,Dimanche,,,,72400006
1,Lundi,00.00,23.59,,72400017
2,Mardi,00.00,23.59,,72400017
3,Mercredi,00.00,23.59,,72400017
4,Jeudi,00.00,23.59,,72400017
5,Vendredi,00.00,23.59,,72400017
6,Samedi,00.00,23.59,,72400017
7,Dimanche,00.00,23.59,,72400017
1,Lundi,,,,72440001
2,Mardi,,,,72440001
3,Mercredi,,,,72440001
4,Jeudi,,,,72440001
5,Vendredi,,,,72440001
6,Samedi,,,,72440001
7,Dimanche,,,,72440001
1,Lundi,07.15,19.15,,72440002
2,Mardi,07.15,19.15,,72440002
3,Mercredi,07.15,19.15,,72440002
4,Jeudi,07.15,19.15,,72440002
5,Vendredi,07.15,19.15,,72440002
6,Samedi,08.00,12.30,,72440002
7,Dimanche,,,1,72440002
1,Lundi,01.00,01.00,1,72450001
2,Mardi,01.00,01.00,1,72450001
3,Mercredi,01.00,01.00,1,72450001
4,Jeudi,01.00,01.00,1,72450001
5,Vendredi,01.00,01.00,1,72450001
6,Samedi,01.00,01.00,1,72450001
7,Dimanche,01.00,01.00,1,72450001
1,Lundi,,,,72460002
2,Mardi,,,,72460002
3,Mercredi,,,,72460002
4,Jeudi,,,,72460002
5,Vendredi,,,,72460002
6,Samedi,,,,72460002
7,Dimanche,,,,72460002
1,Lundi,08.00,20.00,,72460004
2,Mardi,08.00,20.00,,72460004
3,Mercredi,08.00,20.00,,72460004
4,Jeudi,08.00,20.00,,72460004
5,Vendredi,08.00,20.00,,72460004
6,Samedi,08.00,20.00,,72460004
7,Dimanche,08.30,12.30,,72460004
1,Lundi,,,,72470004
2,Mardi,,,,72470004
3,Mercredi,,,,72470004
4,Jeudi,,,,72470004
5,Vendredi,,,,72470004
6,Samedi,,,,72470004
7,Dimanche,,,,72470004
1,Lundi,,,,72500001
2,Mardi,,,,72500001
3,Mercredi,,,,72500001
4,Jeudi,,,,72500001
5,Vendredi,,,,72500001
6,Samedi,,,,72500001
7,Dimanche,,,,72500001
1,Lundi,01.00,01.00,1,72500002
2,Mardi,01.00,01.00,1,72500002
3,Mercredi,01.00,01.00,1,72500002
4,Jeudi,01.00,01.00,1,72500002
5,Vendredi,01.00,01.00,1,72500002
6,Samedi,01.00,01.00,1,72500002
7,Dimanche,01.00,01.00,1,72500002
1,Lundi,,,,72540001
2,Mardi,,,,72540001
3,Mercredi,,,,72540001
4,Jeudi,,,,72540001
5,Vendredi,,,,72540001
6,Samedi,,,,72540001
7,Dimanche,,,,72540001
1,Lundi,08.30,13.00,,72540002
2,Mardi,08.30,13.00,,72540002
3,Mercredi,08.30,13.00,,72540002
4,Jeudi,08.30,13.00,,72540002
5,Vendredi,08.30,14.00,,72540002
6,Samedi,08.30,14.00,,72540002
7,Dimanche,,,1,72540002
1,Lundi,07.00,19.30,,72550002
2,Mardi,07.00,19.30,,72550002
3,Mercredi,07.00,19.30,,72550002
4,Jeudi,07.00,19.30,,72550002
5,Vendredi,07.00,19.30,,72550002
6,Samedi,08.00,13.00,,72550002
7,Dimanche,,,1,72550002
1,Lundi,,,,72560001
2,Mardi,,,,72560001
3,Mercredi,,,,72560001
4,Jeudi,,,,72560001
5,Vendredi,,,,72560001
6,Samedi,,,,72560001
7,Dimanche,,,,72560001
1,Lundi,08.00,19.00,,72600001
2,Mardi,08.00,19.00,,72600001
3,Mercredi,08.00,19.00,,72600001
4,Jeudi,08.00,19.00,,72600001
5,Vendredi,08.00,19.00,,72600001
6,Samedi,08.00,19.00,,72600001
7,Dimanche,,,,72600001
1,Lundi,,,,72610001
2,Mardi,,,,72610001
3,Mercredi,,,,72610001
4,Jeudi,,,,72610001
5,Vendredi,,,,72610001
6,Samedi,,,,72610001
7,Dimanche,,,,72610001
1,Lundi,07.30,19.30,,72650002
2,Mardi,07.30,19.30,,72650002
3,Mercredi,07.30,19.30,,72650002
4,Jeudi,07.30,19.30,,72650002
5,Vendredi,07.30,19.30,,72650002
6,Samedi,08.30,14.30,,72650002
7,Dimanche,,,1,72650002
1,Lundi,08.30,19.30,,72650004
2,Mardi,08.30,19.30,,72650004
3,Mercredi,08.30,19.30,,72650004
4,Jeudi,08.30,19.30,,72650004
5,Vendredi,08.30,20.00,,72650004
6,Samedi,08.30,19.30,,72650004
7,Dimanche,09.00,12.30,,72650004
1,Lundi,,,,72700002
2,Mardi,,,,72700002
3,Mercredi,,,,72700002
4,Jeudi,,,,72700002
5,Vendredi,,,,72700002
6,Samedi,,,,72700002
7,Dimanche,,,,72700002
1,Lundi,09.00,19.00,,72700007
2,Mardi,09.00,19.00,,72700007
3,Mercredi,09.00,19.00,,72700007
4,Jeudi,09.00,19.00,,72700007
5,Vendredi,09.00,19.00,,72700007
6,Samedi,09.00,19.00,,72700007
7,Dimanche,,,1,72700007
1,Lundi,08.00,12.30,,72800001
2,Mardi,08.00,12.30,,72800001
3,Mercredi,08.00,12.30,,72800001
4,Jeudi,08.00,12.30,,72800001
5,Vendredi,08.00,12.30,,72800001
6,Samedi,08.00,12.00,,72800001
7,Dimanche,,,1,72800001
1,Lundi,,,,72800002
2,Mardi,,,,72800002
3,Mercredi,,,,72800002
4,Jeudi,,,,72800002
5,Vendredi,,,,72800002
6,Samedi,,,,72800002
7,Dimanche,,,,72800002
1,Lundi,08.00,12.00,,72800003
2,Mardi,08.00,12.00,,72800003
3,Mercredi,08.00,12.00,,72800003
4,Jeudi,08.00,12.00,,72800003
5,Vendredi,08.00,12.00,,72800003
6,Samedi,,,1,72800003
