service,station_id
Vente de pétrole lampant,74310002
"Vente de gaz domestique (Butane, Propane)",74310002
DAB (Distributeur automatique de billets),74310002
Toilettes publiques,74310003
Douches,74310003
Boutique alimentaire,74310003
Boutique non alimentaire,74310003
Restauration à emporter,74310003
Restauration sur place,74310003
Station de gonflage,74310003
Carburant additivé,74310003
Piste poids lourds,74310003
Espace bébé,74310003
"Vente de gaz domestique (Butane, Propane)",74310003
Vente d'additifs carburants,74310003
Wifi,74310003
Automate CB 24/24,74310003
"Vente de gaz domestique (Butane, Propane)",74320001
DAB (Distributeur automatique de billets),74320001
Toilettes publiques,74320005
Boutique alimentaire,74320005
Boutique non alimentaire,74320005
Station de gonflage,74320005
Carburant additivé,74320005
Piste poids lourds,74320005
Lavage automatique,74320005
Services réparation / entretien,74320005
Station de gonflage,74330001
Piste poids lourds,74330001
"Vente de gaz domestique (Butane, Propane)",74330001
Automate CB 24/24,74330001
Carburant additivé,74330002
Piste poids lourds,74330002
"Vente de gaz domestique (Butane, Propane)",74330002
Automate CB 24/24,74330002
DAB (Distributeur automatique de billets),74340001
Boutique alimentaire,74350003
Carburant additivé,74350003
Piste poids lourds,74350003
DAB (Distributeur automatique de billets),74350003
Relais colis,74350004
Boutique alimentaire,74350004
Boutique non alimentaire,74350004
Station de gonflage,74350004
Carburant additivé,74350004
Piste poids lourds,74350004
"Vente de gaz domestique (Butane, Propane)",74350004
DAB (Distributeur automatique de billets),74350004
Boutique alimentaire,74350005
Restauration à emporter,74350005
Automate CB 24/24,74350005
Laverie,74360002
Piste poids lourds,74360002
"Vente de gaz domestique (Butane, Propane)",74360002
Automate CB 24/24,74360002
"Vente de gaz domestique (Butane, Propane)",74360004
Automate CB 24/24,74360004
Toilettes publiques,74370001
Boutique alimentaire,74370001
Boutique non alimentaire,74370001
Station de gonflage,74370001
Carburant additivé,74370001
Piste poids lourds,74370001
Services réparation / entretien,74370001
"Vente de gaz domestique (Butane, Propane)",74370001
Laverie,74370003
Boutique alimentaire,74370003
Boutique non alimentaire,74370003
Location de véhicule,74370003
"Vente de gaz domestique (Butane, Propane)",74370003
Location de véhicule,74380001
Piste poids lourds,74380001
Lavage automatique,74380001
Lavage manuel,74380001
"Vente de gaz domestique (Butane, Propane)",74380001
DAB (Distributeur automatique de billets),74380001
Boutique alimentaire,74400001
"Vente de gaz domestique (Butane, Propane)",74400001
Automate CB 24/24,74400001
DAB (Distributeur automatique de billets),74400001
Boutique non alimentaire,74420001
Vente de pétrole lampant,74420001
Station de gonflage,74420001
"Vente de gaz domestique (Butane, Propane)",74420001
Automate CB 24/24,74420001
Station de gonflage,74430001
Piste poids lourds,74430001
"Vente de gaz domestique (Butane, Propane)",74430001
DAB (Distributeur automatique de billets),74430001
Toilettes publiques,74440001
Laverie,74440001
Relais colis,74440001
Boutique alimentaire,74440001
Station de gonflage,74440001
Location de véhicule,74440001
Lavage manuel,74440001
"Vente de gaz domestique (Butane, Propane)",74440001
DAB (Distributeur automatique de billets),74440001
Boutique alimentaire,74440002
Station de gonflage,74440002
Lavage automatique,74440002
Automate CB 24/24,74440002
Toilettes publiques,74450001
Boutique non alimentaire,74450001
Station de gonflage,74450001
Carburant additivé,74450001
Piste poids lourds,74450001
Lavage manuel,74450001
Services réparation / entretien,74450001
Automate CB 24/24,74450001
Piste poids lourds,74500001
Lavage automatique,74500001
"Vente de gaz domestique (Butane, Propane)",74500001
Automate CB 24/24,74500001
DAB (Distributeur automatique de billets),74500001
"Vente de gaz domestique (Butane, Propane)",74500002
DAB (Distributeur automatique de billets),74500002
Boutique alimentaire,74500003
Boutique non alimentaire,74500003
Restauration sur place,74500003
Bar,74500003
Location de véhicule,74500003
Piste poids lourds,74500003
"Vente de gaz domestique (Butane, Propane)",74500003
DAB (Distributeur automatique de billets),74500003
Location de véhicule,74500005
Lavage automatique,74500005
Lavage manuel,74500005
"Vente de gaz domestique (Butane, Propane)",74500005
DAB (Distributeur automatique de billets),74500005
Toilettes publiques,74500007
Boutique alimentaire,74500007
Station de gonflage,74500007
Carburant additivé,74500007
Lavage automatique,74500007
Services réparation / entretien,74500007
"Vente de gaz domestique (Butane, Propane)",74500007
Boutique alimentaire,74500009
Station de gonflage,74500009
Carburant additivé,74500009
Lavage automatique,74500009
Services réparation / entretien,74500009
"Vente de gaz domestique (Butane, Propane)",74500009
Carburant additivé,74500010
DAB (Distributeur automatique de billets),74500010
Laverie,74520004
Station de gonflage,74520004
Piste poids lourds,74520004
Lavage automatique,74520004
Lavage manuel,74520004
"Vente de gaz domestique (Butane, Propane)",74520004
Automate CB 24/24,74520004
DAB (Distributeur automatique de billets),74520004
Toilettes publiques,74520008
Douches,74520008
Boutique alimentaire,74520008
Boutique non alimentaire,74520008
Restauration à emporter,74520008
Restauration sur place,74520008
Bar,74520008
Station de gonflage,74520008
Carburant additivé,74520008
Aire de camping-cars,74520008
Piste poids lourds,74520008
Espace bébé,74520008
Laverie,74520010
Vente de pétrole lampant,74520010
"Vente de gaz domestique (Butane, Propane)",74520010
Vente d'additifs carburants,74520010
Wifi,74520010
Automate CB 24/24,74520010
Toilettes publiques,74540001
Boutique non alimentaire,74540001
Station de gonflage,74540001
Carburant additivé,74540001
Piste poids lourds,74540001
Lavage automatique,74540001
Lavage manuel,74540001
Services réparation / entretien,74540001
Bornes électriques,74540001
Automate CB 24/24,74540001
Relais colis,74540002
Boutique non alimentaire,74540002
Vente de fioul domestique,74540002
Carburant additivé,74540002
Piste poids lourds,74540002
Services réparation / entretien,74540002
"Vente de gaz domestique (Butane, Propane)",74540002
Vente d'additifs carburants,74540002
Automate CB 24/24,74540002
DAB (Distributeur automatique de billets),74540002
Toilettes publiques,74550001
Boutique non alimentaire,74550001
Vente de fioul domestique,74550001
Station de gonflage,74550001
Carburant additivé,74550001
Piste poids lourds,74550001
"Vente de gaz domestique (Butane, Propane)",74550001
DAB (Distributeur automatique de billets),74550001
Toilettes publiques,74570001
Douches,74570001
Boutique alimentaire,74570001
Boutique non alimentaire,74570001
Station de gonflage,74570001
Carburant additivé,74570001
Piste poids lourds,74570001
Espace bébé,74570001
Toilettes publiques,74570002
Boutique alimentaire,74570002
Boutique non alimentaire,74570002
Station de gonflage,74570002
Carburant additivé,74570002
Piste poids lourds,74570002
Toilettes publiques,74570007
Douches,74570007
Boutique alimentaire,74570007
Boutique non alimentaire,74570007
Station de gonflage,74570007
Carburant additivé,74570007
Piste poids lourds,74570007
Espace bébé,74570007
Toilettes publiques,74570008
Douches,74570008
Boutique alimentaire,74570008
Boutique non alimentaire,74570008
Station de gonflage,74570008
Carburant additivé,74570008
Piste poids lourds,74570008
Espace bébé,74570008
Automate CB 24/24,74570008
DAB (Distributeur automatique de billets),74570008
Toilettes publiques,74570009
Douches,74570009
Boutique alimentaire,74570009
Boutique non alimentaire,74570009
Station de gonflage,74570009
Aire de camping-cars,74570009
Piste poids lourds,74570009
Espace bébé,74570009
Vente d'additifs carburants,74570009
Wifi,74570009
Toilettes publiques,74570010
Douches,74570010
Boutique alimentaire,74570010
Boutique non alimentaire,74570010
Station de gonflage,74570010
Aire de camping-cars,74570010
Piste poids lourds,74570010
Espace bébé,74570010
Vente d'additifs carburants,74570010
Wifi,74570010
Carburant additivé,74600001
"Vente de gaz domestique (Butane, Propane)",74600001
DAB (Distributeur automatique de billets),74600001
Toilettes publiques,74600002
Douches,74600002
Boutique alimentaire,74600002
Boutique non alimentaire,74600002
Station de gonflage,74600002
Carburant additivé,74600002
Piste poids lourds,74600002
Espace bébé,74600002
Toilettes publiques,74600007
Boutique alimentaire,74600007
Boutique non alimentaire,74600007
Restauration à emporter,74600007
Station de gonflage,74600007
Carburant additivé,74600007
Aire de camping-cars,74600007
Piste poids lourds,74600007
Espace bébé,74600007
Toilettes publiques,74600008
Boutique alimentaire,74600008
Station de gonflage,74600008
Lavage automatique,74600008
Services réparation / entretien,74600008
"Vente de gaz domestique (Butane, Propane)",74600008
Toilettes publiques,74600010
Douches,74600010
Relais colis,74600010
Boutique alimentaire,74600010
Boutique non alimentaire,74600010
Restauration à emporter,74600010
Restauration sur place,74600010
Station de gonflage,74600010
Carburant additivé,74600010
Aire de camping-cars,74600010
Piste poids lourds,74600010
Espace bébé,74600010
Wifi,74600010
Toilettes publiques,74600014
Douches,74600014
Relais colis,74600014
Boutique alimentaire,74600014
Boutique non alimentaire,74600014
Restauration à emporter,74600014
Restauration sur place,74600014
Station de gonflage,74600014
Carburant additivé,74600014
Piste poids lourds,74600014
Espace bébé,74600014
"Vente de gaz domestique (Butane, Propane)",74600014
Bornes électriques,74600014
Vente d'additifs carburants,74600014
Wifi,74600014
Automate CB 24/24,74600014
Boutique alimentaire,74600015
Boutique non alimentaire,74600015
Vente de fioul domestique,74600015
Carburant additivé,74600015
Piste poids lourds,74600015
Services réparation / entretien,74600015
"Vente de gaz domestique (Butane, Propane)",74600015
Vente d'additifs carburants,74600015
Automate CB 24/24,74600015
Toilettes publiques,74700001
Laverie,74700001
Relais colis,74700001
Boutique alimentaire,74700001
Boutique non alimentaire,74700001
Restauration à emporter,74700001
Restauration sur place,74700001
Bar,74700001
Station de gonflage,74700001
Location de véhicule,74700001
Lavage automatique,74700001
Lavage manuel,74700001
Espace bébé,74700001
"Vente de gaz domestique (Butane, Propane)",74700001
Wifi,74700001
Automate CB 24/24,74700001
DAB (Distributeur automatique de billets),74700001
Boutique alimentaire,74700002
Boutique non alimentaire,74700002
Station de gonflage,74700002
Carburant additivé,74700002
Piste poids lourds,74700002
DAB (Distributeur automatique de billets),74700002
Lavage manuel,74700003
"Vente de gaz domestique (Butane, Propane)",74700003
DAB (Distributeur automatique de billets),74700003
Toilettes publiques,74700004
Boutique alimentaire,74700004
Boutique non alimentaire,74700004
Station de gonflage,74700004
Boutique alimentaire,74700005
Boutique non alimentaire,74700005
Station de gonflage,74700005
Carburant additivé,74700005
Piste poids lourds,74700005
"Vente de gaz domestique (Butane, Propane)",74700005
Vente d'additifs carburants,74700005
Wifi,74700005
Automate CB 24/24,74700005
Boutique alimentaire,74800001
Boutique non alimentaire,74800001
Vente de fioul domestique,74800001
Station de gonflage,74800001
Carburant additivé,74800001
Piste poids lourds,74800001
Lavage automatique,74800001
Lavage manuel,74800001
Services réparation / entretien,74800001
DAB (Distributeur automatique de billets),74800001
Station de gonflage,74800004
"Vente de gaz domestique (Butane, Propane)",74800004
DAB (Distributeur automatique de billets),74800004
"Vente de gaz domestique (Butane, Propane)",74800005
DAB (Distributeur automatique de billets),74800005
"Vente de gaz domestique (Butane, Propane)",74890001
DAB (Distributeur automatique de billets),74890001
Boutique alimentaire,74920001
